#      time         order        t            tair         tout      
 2.7777777778E-09   1.0000       16.990      -7.2000       21.000    
 9.9685314460E-02   1.0000       16.990      -7.2000       21.001    
 0.1993706261       1.0000       16.990      -7.2000       21.000    
 0.1993706289       1.0000       16.990      -7.2000       21.000    
 0.2791188783       1.0000       16.990      -7.2000       21.000    
 0.3588671276       1.0000       16.990      -7.2000       21.000    
 0.5183636263       1.0000       16.990      -7.2000       21.000    
 0.8373566237       1.0000       16.990      -7.2000       21.000    
  1.475342618       1.0000       16.990      -6.9623       21.000    
  2.751314608       1.0000       16.990      -6.7751       21.000    
  4.251314608       1.0000       16.990      -7.2749       21.000    
  5.751314608       1.0000       16.990      -7.0497       21.000    
  7.251314608       1.0000       16.990      -8.1989       21.000    
  8.751314608       1.0000       16.990      -6.3979       21.000    
  10.25131461       1.0000       16.990      -4.6230       21.000    
  11.75131461       1.0000       16.990      -2.5233       21.000    
  13.25131461       1.0000       16.990     -0.32461       21.000    
  14.75131461       1.0000       16.990      5.02629E-02   21.000    
  16.25131461       1.0000       16.990     -0.34974       21.000    
  17.75131461       1.0000       16.990     -0.20000       21.000    
  19.25131461       1.0000       16.990     -0.55079       21.000    
  20.75131461       1.0000       16.990      -1.3005       21.000    
  22.25131461       1.0000       16.990      -1.8503       21.000    
  23.75131461       1.0000       16.990      -2.3005       21.000    
  23.98178839       1.0000       16.990      -2.3927       21.000    
  23.98178839       1.0000       16.990      -2.3927       21.000    
  26.02334358       1.0000       16.990      -3.8000       21.000    
  27.52334358       1.0000       16.990      -3.5907       21.000    
  29.02334358       1.0000       16.990      -2.8047       21.000    
  30.52334358       1.0000       16.990      -2.5813       21.000    
  32.02334358       1.0000       16.990      -2.6650       21.000    
  33.52334358       1.0000       16.990     -0.93833       21.000    
  35.02334358       1.0000       16.990     -0.10000       21.000    
  36.52334358       1.0000       16.990     -0.10000       21.000    
  38.02334358       1.0000       16.990     -0.39767       21.000    
  39.52334358       1.0000       16.990     -0.35233       21.000    
  41.02334358       1.0000       16.990      -1.4140       21.000    
  42.52334358       1.0000       16.990      -2.3140       21.000    
  44.02334358       1.0000       16.990      -2.8000       21.000    
  45.52334358       1.0000       16.990      -3.2187       21.000    
  47.02334358       1.0000       16.990      -6.4373       21.000    
  47.99019432       1.0000       16.990      -7.9843       21.000    
  47.99019432       1.0000       16.990      -7.9843       21.000    
  50.39019432       1.0000       16.990      -7.2000       21.000    
  51.89019432       1.0000       16.990      -7.7341       21.000    
  53.39019432       1.0000       16.990      -11.849       21.000    
  54.89019432       1.0000       16.990      -13.444       21.000    
  56.39019432       1.0000       16.990      -14.051       21.000    
  57.89019432       1.0000       16.990      -12.642       21.000    
  59.39019432       1.0000       16.990      -10.805       21.000    
  60.89019432       1.0000       16.990      -10.411       21.000    
  62.39019432       1.0000       16.990      -10.839       21.000    
  63.89019432       1.0000       16.990      -11.701       21.000    
  65.39019432       1.0000       16.990      -14.775       21.000    
  66.89019432       1.0000       16.990      -16.656       21.000    
  68.39019432       1.0000       16.990      -14.932       21.000    
  69.89019432       1.0000       16.990      -13.666       21.000    
  71.39019432       1.0000       16.990      -15.234       21.000    
  71.99174236       1.0000       16.990      -15.595       21.000    
  71.99174236       1.0000       16.990      -15.595       21.000    
  74.39174236       1.0000       16.990      -16.643       21.000    
  75.89174236       1.0000       16.990      -15.152       21.000    
  77.39174236       1.0000       16.990      -12.773       21.000    
  78.89174236       1.0000       16.990      -10.908       21.000    
  80.39174236       1.0000       16.990      -10.643       21.000    
  81.89174236       1.0000       16.990      -8.6165       21.000    
  83.39174236       1.0000       16.990      -7.8608       21.000    
  84.89174236       1.0000       16.990      -6.0165       21.000    
  86.39174236       1.0000       16.990      -2.2608       21.000    
  87.89174236       1.0000       16.990      -2.2000       21.000    
  89.39174236       1.0000       16.990      -2.6175       21.000    
  90.89174236       1.0000       16.990      -2.8000       21.000    
  92.39174236       1.0000       16.990      -2.8917       21.000    
  93.89174236       1.0000       16.990      -3.5000       21.000    
  95.39174236       1.0000       16.990      -2.2000       21.000    
  95.99867698       1.0000       16.990      -2.2000       21.000    
  95.99867698       1.0000       16.990      -2.2000       21.000    
  98.39867698       1.0000       16.990      -1.4000       21.000    
  98.42018602       1.0000       16.990      -1.4000       21.000    
  98.46320408       1.0000       16.990      -1.4000       21.000    
  98.54924022       1.0000       16.990      -1.4000       21.000    
  98.72131250       1.0000       16.990      -1.4000       21.000    
  99.06545705       1.0000       16.990      -1.4000       21.000    
  99.12575869       1.0000       16.990      -1.4000       21.000    
  99.16815800       1.0000       16.990      -1.4000       21.000    
  99.16815800       1.0000       16.990      -1.4000       21.000    
  101.0881580       1.0000       16.990      -2.0705       21.000    
  101.2328607       1.0000       16.990      -2.1863       21.000    
  101.5222661       1.0000       16.990      -2.4178       21.000    
  101.5739371       1.0000       16.990      -2.4591       21.000    
  101.6772792       1.0000       16.990      -2.5418       21.000    
  101.7806213       1.0000       16.990      -2.6245       21.000    
  101.7806213       1.0000       16.990      -2.6245       21.000    
  102.5253021       1.0000       16.990      -2.9051       21.000    
  102.5703194       1.0000       16.990      -2.9141       21.000    
  102.6603540       1.0000       16.990      -2.9321       21.000    
  102.8404233       1.0000       16.990      -2.9681       21.000    
  103.0823465       1.0000       16.990      -2.9177       21.000    
  103.0823465       1.0000       16.990      -2.9177       21.000    
  103.6780911       1.0000       16.990      -2.3219       21.000    
  104.2738357       1.0000       16.990      -1.9178       21.000    
  105.4653249       1.0000       16.990      -1.3743       21.000    
  106.9653249       1.0000       16.990      -1.5792       21.001    
  108.4653249       1.0000       16.990      -2.0931       21.000    
  109.9653249       1.0000       16.990      -2.2000       21.000    
  111.3042625       1.0000       16.990      -2.1217       21.000    
  111.3042625       1.0000       16.990      -2.1217       21.000    
  113.2106452       1.0000       16.990      -3.9157       21.000    
  114.7106452       1.0000       16.990      -3.3157       21.000    
  116.2106452       1.0000       16.990      -4.3264       21.000    
  117.7106452       1.0000       16.990      -4.2315       21.000    
  119.2106452       1.0000       16.990      -4.4421       21.000    
  120.0122443       1.0000       16.990      -4.5816       21.000    
  120.0122443       1.0000       16.990      -4.5816       21.000    
  122.4122443       1.0000       16.990      -3.8359       21.000    
  123.9122443       1.0000       16.990      -6.6982       21.000    
  125.4122443       1.0000       16.990      -9.0886       21.000    
  126.9122443       1.0000       16.990      -6.5808       21.000    
  128.4122443       1.0000       16.990      -4.9176       21.000    
  129.9122443       1.0000       16.990      -4.9824       21.000    
  131.4122443       1.0000       16.990      -5.5176       21.000    
  132.9122443       1.0000       16.990      -5.0351       21.000    
  134.4122443       1.0000       16.990      -7.4596       21.000    
  135.9122443       1.0000       16.990      -9.6771       21.000    
  137.4122443       1.0000       16.990      -9.7298       21.000    
  138.9122443       1.0000       16.990      -10.382       21.000    
  140.4122443       1.0000       16.990      -8.2473       21.000    
  141.9122443       1.0000       16.990      -9.3298       21.000    
  143.4122443       1.0000       16.990      -9.6824       21.000    
  144.0260881       1.0000       16.990      -9.8000       21.000    
  144.0260881       1.0000       16.990      -9.8000       21.000    
  146.4260881       1.0000       16.990      -8.8000       21.000    
  147.9260881       1.0000       16.990      -8.8000       21.000    
  149.4260881       1.0000       16.990      -8.9148       21.000    
  150.9260881       1.0000       16.990      -8.8000       21.000    
  152.4260881       1.0000       16.990      -9.0852       21.000    
  153.9260881       1.0000       16.990      -9.2000       21.000    
  155.4260881       1.0000       16.990      -9.7278       21.000    
  156.9260881       1.0000       16.990      -10.641       21.000    
  158.4260881       1.0000       16.990      -11.283       21.000    
  159.9260881       1.0000       16.990      -13.374       20.999    
  161.4260881       1.0000       16.990      -15.233       21.000    
  162.9260881       1.0000       16.990      -14.478       21.000    
  164.4260881       1.0000       16.990      -15.915       21.000    
  165.9260881       1.0000       16.990      -15.615       21.000    
  167.4260881       1.0000       16.990      -18.341       21.000    
  168.0330822       1.0000       16.990      -18.820       21.000    
  168.0330822       1.0000       16.990      -18.820       21.000    
  170.4330822       1.0000       16.990      -19.887       21.000    
  171.9330822       1.0000       16.990      -17.387       21.000    
  173.4330822       1.0000       16.990      -15.567       21.000    
  174.9330822       1.0000       16.990      -14.254       21.000    
  176.4330822       1.0000       16.990      -13.110       21.000    
  177.9330822       1.0000       16.990      -12.413       21.000    
  179.4330822       1.0000       16.990      -11.470       21.001    
  180.9330822       1.0000       16.990      -12.140       21.001    
  182.4330822       1.0000       16.990      -10.400       21.000    
  183.9330822       1.0000       16.990      -9.8402       21.000    
  185.4330822       1.0000       16.990      -10.157       21.000    
  186.9330822       1.0000       16.990      -12.806       21.000    
  188.4330822       1.0000       16.990      -14.953       21.000    
  189.9330822       1.0000       16.990      -14.707       21.000    
  191.4330822       1.0000       16.990      -16.860       21.000    
  192.0396767       1.0000       16.990      -17.164       21.000    
  192.0396767       1.0000       16.990      -17.164       21.000    
  194.4396767       1.0000       16.990      -16.888       21.000    
  195.9396767       1.0000       16.990      -18.128       21.000    
  197.4396767       1.0000       16.990      -17.832       21.000    
  198.9396767       1.0000       16.990      -16.403       21.000    
  200.4396767       1.0000       16.990      -15.224       21.000    
  201.9396767       1.0000       16.990      -13.121       21.000    
  203.4396767       1.0000       16.990      -12.668       21.001    
  204.9396767       1.0000       16.990      -12.782       21.001    
  206.4396767       1.0000       16.990      -11.800       21.000    
  207.9396767       1.0000       16.990      -14.243       20.999    
  209.4396767       1.0000       16.990      -16.919       21.000    
  210.9396767       1.0000       16.990      -19.540       21.000    
  212.4396767       1.0000       16.990      -19.688       21.000    
  213.9396767       1.0000       16.990      -18.672       21.000    
  215.4396767       1.0000       16.990      -20.000       21.000    
  216.0462981       1.0000       16.990      -19.787       21.000    
  216.0462981       1.0000       16.990      -19.787       21.000    
  216.0942981       1.0000       16.990      -19.566       21.000    
  216.1422981       1.0000       16.990      -19.345       21.000    
  216.2382981       1.0000       16.990      -18.904       21.000    
  216.4302981       1.0000       16.990      -18.021       21.000    
  216.8142981       1.0000       16.990      -16.254       21.000    
  217.5822981       1.0000       16.990      -15.051       21.000    
  219.0822981       1.0000       16.990      -15.652       21.000    
  220.5822981       1.0000       16.990      -13.185       21.000    
  222.0822981       1.0000       16.990      -10.918       21.000    
  223.5822981       1.0000       16.990      -10.116       21.000    
  225.0822981       1.0000       16.990      -9.2494       21.000    
  226.5822981       1.0000       16.990      -9.4506       21.001    
  228.0822981       1.0000       16.990      -8.1424       21.001    
  228.7078879       1.0000       16.990      -7.7045       21.001    
  228.7078879       1.0000       16.990      -7.7045       21.001    
  229.9366879       1.0000       16.990      -7.2190       21.000    
  230.0768452       1.0000       16.990      -7.2461       21.000    
  230.3571599       1.0000       16.990      -7.4143       21.000    
  230.3571599       1.0000       16.990      -7.4143       21.000    
  231.3401999       1.0000       16.990      -7.9361       21.000    
  232.3232399       1.0000       16.990      -8.3293       21.000    
  233.8232399       1.0000       16.990      -8.9293       21.000    
  235.3232399       1.0000       16.990      -9.7232       21.000    
  236.8232399       1.0000       16.990      -11.223       21.000    
  238.3232399       1.0000       16.990      -10.341       21.000    
  239.8232399       1.0000       16.990      -9.1414       21.000    
  240.0467783       1.0000       16.990      -8.9813       21.000    
  240.0467783       1.0000       16.990      -8.9813       21.000    
  241.6196423       1.0000       16.990      -8.5380       21.000    
  243.1196423       1.0000       16.990      -7.4086       21.000    
  244.6196423       1.0000       16.990      -5.1325       21.000    
  246.1196423       1.0000       16.990      -4.4000       21.000    
  247.6196423       1.0000       16.990      -2.0454       21.000    
  249.1196423       1.0000       16.990      0.20000       21.000    
  250.6196423       1.0000       16.990      -2.7743       21.000    
  252.1196423       1.0000       16.990      -4.0957       21.000    
  253.6196423       1.0000       16.990      -5.0479       21.000    
  255.1196423       1.0000       16.990      -5.8239       21.000    
  256.6196423       1.0000       16.990      -6.1239       21.000    
  258.1196423       1.0000       16.990      -7.8632       21.000    
  259.6196423       1.0000       16.990      -9.9239       21.000    
  261.1196423       1.0000       16.990      -10.872       21.000    
  262.6196423       1.0000       16.990      -11.648       21.000    
  264.0583205       1.0000       16.990      -12.058       21.000    
  264.0583205       1.0000       16.990      -12.058       21.000    
  266.4583205       1.0000       16.990      -12.908       21.000    
  267.9583205       1.0000       16.990      -13.375       21.000    
  269.4583205       1.0000       16.990      -14.383       21.000    
  270.9583205       1.0000       16.990      -14.983       21.000    
  272.4583205       1.0000       16.990      -14.983       21.000    
  273.9583205       1.0000       16.990      -15.392       21.000    
  275.4583205       1.0000       16.990      -14.525       21.001    
  276.9583205       1.0000       16.990      -14.008       21.001    
  278.4583205       1.0000       16.990      -13.800       21.000    
  279.9583205       1.0000       16.990      -13.800       20.999    
  281.4583205       1.0000       16.990      -13.600       21.000    
  282.9583205       1.0000       16.990      -13.792       21.000    
  284.4583205       1.0000       16.990      -14.229       21.000    
  285.9583205       1.0000       16.990      -14.500       21.000    
  287.4583205       1.0000       16.990      -14.692       21.000    
  288.0653557       1.0000       16.990      -14.846       21.000    
  288.0653557       1.0000       16.990      -14.846       21.000    
  290.4653557       1.0000       16.990      -15.893       21.000    
  291.9653557       1.0000       16.990      -16.965       21.000    
  293.4653557       1.0000       16.990      -17.000       21.000    
  294.9653557       1.0000       16.990      -15.069       21.000    
  296.4653557       1.0000       16.990      -11.647       21.000    
  297.9653557       1.0000       16.990      -8.9861       21.000    
  299.4653557       1.0000       16.990      -8.0346       21.001    
  300.9653557       1.0000       16.990      -6.6312       21.000    
  302.4653557       1.0000       16.990      -5.2139       21.000    
  303.9653557       1.0000       16.990      -4.8069       21.000    
  305.4653557       1.0000       16.990      -4.8000       21.000    
  306.9653557       1.0000       16.990      -5.1861       21.000    
  308.4653557       1.0000       16.990      -6.7861       21.000    
  309.9653557       1.0000       16.990      -6.8069       21.000    
  311.4653557       1.0000       16.990      -6.8000       21.000    
  312.0714167       1.0000       16.990      -6.8000       21.000    
  312.0714167       1.0000       16.990      -6.8000       21.000    
  314.4714167       1.0000       16.990      -8.0829       21.000    
  315.9714167       1.0000       16.990      -9.9543       21.000    
  317.4714167       1.0000       16.990      -10.766       21.000    
  318.9714167       1.0000       16.990      -11.789       21.000    
  320.4714167       1.0000       16.990      -12.177       21.000    
  321.9714167       1.0000       16.990      -10.657       21.000    
  323.4714167       1.0000       16.990      -4.2457       21.000    
  323.4714167       1.0000       16.990      -4.2457       21.000    
  325.8714167       1.0000       16.990      -2.8257       21.000    
  327.3714167       1.0000       16.990      -3.3314       21.000    
  328.8145214       1.0000       16.990      -3.7484       21.000    
  328.8145214       1.0000       16.990      -3.7484       21.000    
  331.2145214       1.0000       16.990      -3.6073       21.000    
  332.7145214       1.0000       16.990      -3.8571       21.000    
  334.2145214       1.0000       16.990      -4.0429       21.000    
  335.7145214       1.0000       16.990      -4.0571       21.000    
  336.0738550       1.0000       16.990      -3.9705       21.000    
  336.0738550       1.0000       16.990      -3.9705       21.000    
  338.4738550       1.0000       16.990      -3.1157       21.000    
  339.9738550       1.0000       16.990      -2.6052       21.000    
  341.4738550       1.0000       16.990      -1.6209       21.000    
  342.9738550       1.0000       16.990     -3.13740E-02   21.000    
  344.4738550       1.0000       16.990      0.34216       21.000    
  345.9738550       1.0000       16.990      0.88954       21.000    
  347.4738550       1.0000       16.990       1.0000       21.000    
  348.9738550       1.0000       16.990      0.61046       21.000    
  350.4738550       1.0000       16.990       2.0843       21.000    
  351.9738550       1.0000       16.990       2.2052       21.000    
  353.4738550       1.0000       16.990       1.2000       21.000    
  354.9738550       1.0000       16.990       1.0052       21.000    
  356.4738550       1.0000       16.990      0.80000       21.000    
  357.9738550       1.0000       16.990       1.0922       21.000    
  359.4738550       1.0000       16.990       1.3052       21.000    
  360.0830913       1.0000       16.990       1.2000       21.000    
  360.0830913       1.0000       16.990       1.2000       21.000    
  360.7856276       1.0000       16.990       1.2000       21.000    
  360.8012110       1.0000       16.990       1.2000       21.000    
  360.8323780       1.0000       16.990       1.2000       21.000    
  360.8323780       1.0000       16.990       1.2000       21.000    
  361.3944070       1.0000       16.990       1.1211       21.000    
  361.9564360       1.0000       16.990       1.0087       21.000    
  363.0804940       1.0000       16.990      0.47585       21.000    
  364.5804940       1.0000       16.990     -0.14830       21.000    
  365.6801648       1.0000       16.990     -0.67207       21.000    
  365.6801648       1.0000       16.990     -0.67207       21.000    
  367.4786575       1.0000       16.990      -1.0000       21.000    
  368.9786575       1.0000       16.990      -1.1957       21.000    
  370.4786575       1.0000       16.990      -1.1043       21.000    
  371.9786575       1.0000       16.990     -0.80427       21.000    
  373.4786575       1.0000       16.990     -0.89573       21.000    
  374.9786575       1.0000       16.990      -1.3915       21.000    
  376.4786575       1.0000       16.990      -2.6171       21.000    
  377.9786575       1.0000       16.990      -2.3957       21.000    
  379.4786575       1.0000       16.990      -2.3915       21.000    
  380.9786575       1.0000       16.990      -2.7957       21.000    
  382.4786575       1.0000       16.990      -3.4957       21.000    
  383.9786575       1.0000       16.990      -3.6000       21.000    
  384.0893879       1.0000       16.990      -3.6000       21.000    
  384.0893879       1.0000       16.990      -3.6000       21.000    
  386.4893879       1.0000       16.990      -3.3064       21.000    
  387.8551954       1.0000       16.990      -1.6317       21.000    
  387.8551954       1.0000       16.990      -1.6317       21.000    
  389.7751954       1.0000       16.990     -0.64496       21.000    
  391.2751954       1.0000       16.990     -0.60000       21.000    
  391.2751954       1.0000       16.990     -0.60000       21.000    
  392.8111954       1.0000       16.990     -0.76224       21.000    
  394.3111954       1.0000       16.990     -0.66224       21.000    
  395.8111954       1.0000       16.990     -0.80000       21.000    
  397.3111954       1.0000       16.990     -0.73776       21.000    
  398.8111954       1.0000       16.990     -0.27552       21.000    
  398.8506251       1.0000       16.990     -0.25975       21.000    
  398.9294845       1.0000       16.990     -0.22821       21.000    
  399.0160291       1.0000       16.990     -0.19359       21.000    
  399.0160291       1.0000       16.990     -0.19359       21.000    
  401.4160291       1.0000       16.990      0.36641       21.000    
  402.6428470       1.0000       16.990      0.85714       21.000    
  402.6428470       1.0000       16.990      0.85714       21.000    
  404.5628470       1.0000       16.990       1.5126       21.000    
  406.0628470       1.0000       16.990       2.0000       21.000    
  407.5628470       1.0000       16.990       2.1126       21.000    
  408.0863692       1.0000       16.990       2.1827       21.000    
  408.0863692       1.0000       16.990       2.1827       21.000    
  410.4863692       1.0000       16.990       2.0055       21.000    
  411.9863692       1.0000       16.990       1.4055       21.000    
  413.4863692       1.0000       16.990       2.3027       21.000    
  414.9863692       1.0000       16.990       2.2000       21.000    
  416.4863692       1.0000       16.990       2.1027       21.000    
  417.9863692       1.0000       16.990       2.0000       21.000    
  419.4863692       1.0000       16.990       2.0486       21.000    
  420.9863692       1.0000       16.990       2.1986       21.000    
  422.4863692       1.0000       16.990       2.0514       21.000    
  423.9863692       1.0000       16.990       2.0000       21.000    
  425.4863692       1.0000       16.990       1.5027       21.000    
  426.9863692       1.0000       16.990       1.0055       21.000    
  428.4863692       1.0000       16.990      0.70273       21.000    
  429.9863692       1.0000       16.990      0.40273       21.000    
  431.4863692       1.0000       16.990      0.20000       21.000    
  432.0993664       1.0000       16.990      0.20000       21.000    
  432.0993664       1.0000       16.990      0.20000       21.000    
  434.4993664       1.0000       16.990      5.01901E-02   21.000    
  435.9993664       1.0000       16.990     -0.19994       21.000    
  437.4993664       1.0000       16.990     -0.29987       21.000    
  438.9993664       1.0000       16.990     -0.40000       21.000    
  440.4993664       1.0000       16.990     -0.40000       21.000    
  441.9993664       1.0000       16.990     -0.30006       21.000    
  442.7102987       1.0000       16.990     -8.69104E-02   21.000    
  444.1321633       1.0000       16.990       0.0000       21.000    
  445.6321633       1.0000       16.990      0.12643       21.000    
  447.1321633       1.0000       16.990      0.40000       21.000    
  447.2399375       1.0000       16.990      0.40000       21.000    
  447.4554858       1.0000       16.990      0.40000       21.000    
  447.4921759       1.0000       16.990      0.40000       21.000    
  447.5655561       1.0000       16.990      0.40000       21.000    
  447.6389363       1.0000       16.990      0.40000       21.000    
  447.6389363       1.0000       16.990      0.40000       21.000    
  448.8327334       1.0000       16.990      0.23345       21.000    
  448.9000633       1.0000       16.990      0.21999       21.000    
  449.0347231       1.0000       16.990      0.20000       21.000    
  449.3040426       1.0000       16.990      0.20000       21.000    
  449.4575774       1.0000       16.990      0.20000       21.000    
  449.4575774       1.0000       16.990      0.20000       21.000    
  450.4126151       1.0000       16.990      0.15874       21.000    
  451.3676528       1.0000       16.990      0.10000       21.000    
  452.8676528       1.0000       16.990      0.18677       21.000    
  454.3676528       1.0000       16.990     -0.10000       21.000    
  455.8676528       1.0000       16.990      7.35306E-02   21.000    
  456.1000270       1.0000       16.990      0.15001       21.000    
  456.1000270       1.0000       16.990      0.15001       21.000    
  457.6280873       1.0000       16.990      0.41157       21.000    
  459.1280873       1.0000       16.990      0.22562       21.000    
  460.6280873       1.0000       16.990      0.52562       21.000    
  462.1280873       1.0000       16.990      0.83843       21.000    
  463.6280873       1.0000       16.990       1.1628       21.000    
  465.1280873       1.0000       16.990       1.2000       21.000    
  465.1766612       1.0000       16.990       1.2000       21.000    
  465.2738091       1.0000       16.990       1.2000       21.000    
  465.4681048       1.0000       16.990       1.2000       21.000    
  465.4681048       1.0000       16.990       1.2000       21.000    
  467.3068186       1.0000       16.990       1.4614       21.000    
  467.4061437       1.0000       16.990       1.4812       21.000    
  467.5277629       1.0000       16.990       1.5056       21.000    
  467.5277629       1.0000       16.990       1.5056       21.000    
  468.9987340       1.0000       16.990       1.6000       21.000    
  469.1148236       1.0000       16.990       1.6459       21.000    
  469.2791749       1.0000       16.990       1.7117       21.000    
  469.2791749       1.0000       16.990       1.7117       21.000    
  470.4559518       1.0000       16.990       1.9088       21.000    
  470.5922123       1.0000       16.990       1.8816       21.000    
  470.8647333       1.0000       16.990       1.8271       21.000    
  470.9136436       1.0000       16.990       1.8173       21.000    
  471.0114642       1.0000       16.990       1.8000       21.000    
  471.0114643       1.0000       16.990       1.8000       21.000    
  471.9528858       1.0000       16.990       1.8000       21.000    
  472.8943073       1.0000       16.990       1.8000       21.000    
  474.3943073       1.0000       16.990       1.7211       21.000    
  475.8943073       1.0000       16.990       1.6000       21.000    
  477.3943073       1.0000       16.990       1.6000       21.000    
  478.8943073       1.0000       16.990       1.7789       21.000    
  480.1088665       1.0000       16.990       2.0000       21.000    
  480.1088665       1.0000       16.990       2.0000       21.000    
  481.2900695       1.0000       16.990       2.2321       21.000    
  481.3659203       1.0000       16.990       2.2927       21.000    
  481.5176218       1.0000       16.990       2.4141       21.000    
  481.5176218       1.0000       16.990       2.4141       21.000    
  482.2280771       1.0000       16.990       2.8000       21.000    
  482.2958345       1.0000       16.990       2.8000       21.000    
  482.4313492       1.0000       16.990       2.8000       21.000    
  482.4313492       1.0000       16.990       2.8000       21.000    
  482.9997135       1.0000       16.990       2.8000       21.000    
  483.3077394       1.0000       16.990       2.9231       21.000    
  483.3077394       1.0000       16.990       2.9231       21.000    
  483.7624308       1.0000       16.990       3.1050       21.000    
  484.2171222       1.0000       16.990       3.2434       21.000    
  485.1265050       1.0000       16.990       3.4000       21.000    
  486.6265050       1.0000       16.990       3.5253       21.000    
  488.1265050       1.0000       16.990       3.3494       21.000    
  489.6265050       1.0000       16.990       3.2506       21.000    
  491.1265050       1.0000       16.990       3.8253       21.000    
  492.6265050       1.0000       16.990       4.1253       21.000    
  494.1265050       1.0000       16.990       3.9747       21.000    
  495.6265050       1.0000       16.990       3.6747       21.000    
  497.1265050       1.0000       16.990       3.2000       21.000    
  497.1265050       1.0000       16.990       3.2000       21.000    
  497.1888387       1.0000       16.990       3.2000       21.000    
  497.2511724       1.0000       16.990       3.2000       21.000    
  497.3084232       1.0000       16.990       3.2000       21.000    
  497.3084232       1.0000       16.990       3.2000       21.000    
  497.4081570       1.0000       16.990       3.2000       21.000    
  497.5078909       1.0000       16.990       3.2000       21.000    
  497.7073587       1.0000       16.990       3.2000       21.000    
  498.1062941       1.0000       16.990       3.1787       21.000    
  498.9041651       1.0000       16.990       3.0192       21.000    
  500.4041651       1.0000       16.990       3.1192       21.000    
  501.9041651       1.0000       16.990       2.6383       21.000    
  503.4041651       1.0000       16.990       2.5192       21.000    
  504.1143387       1.0000       16.990       2.3314       21.000    
  504.1143387       1.0000       16.990       2.3314       21.000    
  505.3909322       1.0000       16.990       1.7218       21.000    
  506.6675257       1.0000       16.990       1.0660       21.000    
  508.1675257       1.0000       16.990      0.36649       21.000    
  509.6675257       1.0000       16.990      6.64949E-02   21.000    
  511.1675257       1.0000       16.990     -0.14974       21.000    
  512.6675257       1.0000       16.990      0.30026       21.000    
  514.1675257       1.0000       16.990      0.86701       21.000    
  515.6675257       1.0000       16.990       2.4015       21.001    
  517.1675257       1.0000       16.990       3.3005       21.001    
  518.6675257       1.0000       16.990       3.8000       21.000    
  520.1675257       1.0000       16.990       3.4314       20.999    
  521.6675257       1.0000       16.990      0.93247       21.000    
  523.1675257       1.0000       16.990     -3.35051E-02   21.000    
  523.4597174       1.0000       16.990     -9.19435E-02   21.000    
  523.4597174       1.0000       16.990     -9.19435E-02   21.000    
  525.5022670       1.0000       16.990     -0.30045       21.000    
  527.0022670       1.0000       16.990     -0.99955       21.000    
  528.1182468       1.0000       16.990     -0.80000       21.000    
  528.1182468       1.0000       16.990     -0.80000       21.000    
  530.5182468       1.0000       16.990     -0.49635       21.000    
  530.6011381       1.0000       16.990     -0.47977       21.000    
  530.7669208       1.0000       16.990     -0.44662       21.000    
  531.0984860       1.0000       16.990     -0.36061       21.000    
  531.1755701       1.0000       16.990     -0.32977       21.000    
  531.1755701       1.0000       16.990     -0.32977       21.000    
  533.0955701       1.0000       16.990     -0.21911       21.000    
  533.1862557       1.0000       16.990     -0.23725       21.000    
  533.3676269       1.0000       16.990     -0.27353       21.000    
  533.3783167       1.0000       16.990     -0.27566       21.000    
  533.3783167       1.0000       16.990     -0.27566       21.000    
  534.9143167       1.0000       16.990     -0.40000       21.000    
  536.4143167       1.0000       16.990     -0.40000       21.000    
  537.9143167       1.0000       16.990     -0.21714       21.000    
  537.9729227       1.0000       16.990     -0.20542       21.000    
  538.0901347       1.0000       16.990     -0.14592       21.000    
  538.3245587       1.0000       16.990     -5.26479E-03   21.000    
  538.3245587       1.0000       16.990     -5.26479E-03   21.000    
  540.7245587       1.0000       16.990       1.8347       21.000    
  542.2245587       1.0000       16.990       2.2000       21.000    
  543.7245587       1.0000       16.990       1.7653       20.999    
  545.2245587       1.0000       16.990       1.7796       21.000    
  546.7245587       1.0000       16.990       2.2551       21.000    
  548.2245587       1.0000       16.990       2.3551       21.000    
  549.7245587       1.0000       16.990       2.0551       21.000    
  551.2245587       1.0000       16.990       2.0449       21.000    
  552.1229017       1.0000       16.990       2.1508       21.000    
  552.1229017       1.0000       16.990       2.1508       21.000    
  554.5229017       1.0000       16.990      0.99084       21.000    
  556.0229017       1.0000       16.990      0.80458       21.000    
  557.5229017       1.0000       16.990      0.89542       21.000    
  559.0229017       1.0000       16.990      0.79542       21.000    
  559.4038386       1.0000       16.990      0.71923       21.000    
  559.4038386       1.0000       16.990      0.71923       21.000    
  561.1394368       1.0000       16.990      5.57747E-02   21.000    
  561.2516884       1.0000       16.990      0.10068       21.000    
  561.4761915       1.0000       16.990      0.19048       21.000    
  561.5038360       1.0000       16.990      0.20153       21.000    
  561.5591249       1.0000       16.990      0.22365       21.000    
  561.5678303       1.0000       16.990      0.22713       21.000    
  561.5678303       1.0000       16.990      0.22713       21.000    
  562.9563088       1.0000       16.990       1.1650       21.001    
  564.3447874       1.0000       16.990       2.1310       21.001    
  565.8447874       1.0000       16.990       2.1690       21.000    
  567.3447874       1.0000       16.990       1.9931       21.000    
  568.8447874       1.0000       16.990       1.2621       21.000    
  568.8933958       1.0000       16.990       1.2426       21.000    
  568.9906126       1.0000       16.990       1.2038       21.000    
  568.9906126       1.0000       16.990       1.2038       21.000    
