#      time         order        tairmean     top       
  2154.628371       1.0000       21.000       21.181    
  2154.628724       1.0000       21.000       21.181    
  2154.628847       1.0000       21.000       21.181    
  2154.628847       1.0000       21.000       21.181    
  2154.629128       1.0000       21.000       21.181    
  2154.629410       1.0000       21.000       21.181    
  2154.629974       1.0000       21.000       21.181    
  2154.631101       1.0000       21.000       21.181    
  2154.633356       1.0000       21.000       21.181    
  2154.637865       1.0000       21.000       21.181    
  2154.646883       1.0000       21.000       21.181    
  2154.664919       1.0000       20.999       21.181    
  2154.700990       1.0000       20.999       21.181    
  2154.773134       1.0000       20.999       21.182    
  2154.917422       1.0000       21.000       21.183    
  2155.205997       1.0000       21.000       21.185    
  2155.783146       1.0000       21.000       21.187    
  2156.937446       1.0000       21.000       21.190    
  2158.437446       1.0000       21.000       21.192    
  2158.477419       1.0000       21.000       21.192    
  2158.557363       1.0000       21.000       21.192    
  2158.717253       1.0000       21.000       21.192    
  2159.037031       1.0000       21.000       21.193    
  2159.164943       1.0000       21.000       21.193    
  2159.303703       1.0000       21.000       21.193    
  2159.303703       1.0000       21.000       21.193    
  2159.837815       1.0000       21.000       21.193    
  2159.999527       1.0000       21.000       21.193    
  2159.999527       1.0000       21.000       21.193    
  2160.426817       1.0000       21.000       21.193    
  2160.854107       1.0000       21.000       21.192    
  2161.018335       1.0000       21.000       21.192    
  2161.129549       1.0000       21.000       21.192    
  2161.129549       1.0000       21.000       21.192    
  2161.813212       1.0000       21.000       21.191    
  2162.496876       1.0000       21.000       21.189    
  2163.864203       1.0000       21.000       21.185    
  2165.364203       1.0000       21.000       21.180    
  2166.864203       1.0000       21.000       21.175    
  2168.364203       1.0000       21.000       21.172    
  2168.541650       1.0000       21.000       21.171    
  2168.896544       1.0000       21.000       21.171    
  2168.911933       1.0000       21.000       21.171    
  2168.911933       1.0000       21.000       21.171    
  2171.099656       1.0000       21.000       21.169    
  2172.599656       1.0000       21.000       21.170    
  2174.099656       1.0000       21.000       21.173    
  2175.599656       1.0000       21.000       21.174    
  2177.099656       1.0000       21.000       21.174    
  2177.399656       1.0000       21.000       21.174    
  2177.870594       1.0000       21.000       21.174    
  2177.870594       1.0000       21.000       21.174    
  2178.350594       1.0000       21.000       21.173    
  2178.830594       1.0000       21.000       21.173    
  2179.790594       1.0000       21.000       21.173    
  2179.810918       1.0000       21.000       21.173    
  2179.851567       1.0000       21.000       21.173    
  2179.932865       1.0000       21.000       21.173    
  2179.987008       1.0000       21.000       21.173    
  2179.987008       1.0000       21.000       21.173    
  2181.523008       1.0000       21.000       21.172    
  2183.023008       1.0000       21.000       21.169    
  2183.994512       1.0000       21.000       21.167    
  2183.994512       1.0000       21.000       21.167    
  2186.394512       1.0000       21.000       21.160    
  2187.894512       1.0000       21.000       21.155    
  2189.394512       1.0000       21.000       21.150    
  2190.894512       1.0000       21.000       21.146    
  2192.394512       1.0000       21.000       21.144    
  2193.894512       1.0000       21.000       21.142    
  2195.394512       1.0000       21.000       21.144    
  2196.894512       1.0000       21.000       21.146    
  2197.697858       1.0000       21.001       21.149    
  2197.771329       1.0000       21.001       21.150    
  2197.771329       1.0000       21.001       21.150    
  2200.171329       1.0000       21.001       21.160    
  2201.671329       1.0000       20.999       21.156    
  2202.157165       1.0000       20.999       21.154    
  2202.228908       1.0000       20.999       21.154    
  2202.228908       1.0000       20.999       21.154    
  2204.628908       1.0000       21.000       21.154    
  2204.928908       1.0000       21.000       21.154    
  2205.528908       1.0000       21.000       21.153    
  2206.728908       1.0000       21.000       21.152    
  2207.988654       1.0000       21.000       21.150    
  2207.988654       1.0000       21.000       21.150    
  2209.329437       1.0000       21.000       21.148    
  2209.456254       1.0000       21.000       21.147    
  2209.501715       1.0000       21.000       21.147    
  2209.501715       1.0000       21.000       21.147    
  2210.574342       1.0000       21.000       21.145    
  2210.673911       1.0000       21.000       21.145    
  2210.873049       1.0000       21.000       21.144    
  2211.113698       1.0000       21.000       21.144    
  2211.113698       1.0000       21.000       21.144    
  2211.971800       1.0000       21.000       21.142    
  2212.829901       1.0000       21.000       21.140    
  2214.329901       1.0000       21.000       21.138    
  2215.829901       1.0000       21.000       21.136    
  2217.329901       1.0000       21.000       21.135    
  2217.414556       1.0000       21.000       21.135    
  2217.583864       1.0000       21.000       21.135    
  2217.583864       1.0000       21.000       21.135    
  2218.956827       1.0000       21.000       21.135    
  2220.329789       1.0000       21.000       21.136    
  2221.829789       1.0000       21.000       21.138    
  2223.329789       1.0000       21.000       21.141    
  2224.829789       1.0000       21.000       21.142    
  2226.329789       1.0000       21.000       21.143    
  2226.383608       1.0000       21.000       21.143    
  2226.491247       1.0000       21.000       21.143    
  2226.512776       1.0000       21.000       21.143    
  2226.555833       1.0000       21.000       21.143    
  2226.564442       1.0000       21.000       21.143    
  2226.581658       1.0000       21.000       21.143    
  2226.616092       1.0000       21.000       21.143    
  2226.650525       1.0000       21.000       21.143    
  2226.650525       1.0000       21.000       21.143    
  2227.470793       1.0000       21.000       21.143    
  2227.527189       1.0000       21.000       21.143    
  2227.639983       1.0000       21.000       21.143    
  2227.749165       1.0000       21.000       21.143    
  2227.749165       1.0000       21.000       21.143    
  2228.405379       1.0000       21.000       21.144    
  2229.061593       1.0000       21.000       21.143    
  2229.231377       1.0000       21.000       21.143    
  2229.231377       1.0000       21.000       21.143    
  2230.281320       1.0000       21.000       21.143    
  2231.331262       1.0000       21.000       21.142    
  2231.984276       1.0000       21.000       21.142    
  2231.984276       1.0000       21.000       21.142    
  2233.664185       1.0000       21.000       21.140    
  2235.164185       1.0000       21.000       21.139    
  2236.664185       1.0000       21.000       21.137    
  2238.164185       1.0000       21.000       21.136    
  2239.664185       1.0000       21.000       21.136    
  2241.164185       1.0000       21.000       21.137    
  2241.452769       1.0000       21.000       21.137    
  2242.027690       1.0000       21.000       21.138    
  2242.027690       1.0000       21.000       21.138    
  2244.427690       1.0000       21.000       21.145    
  2245.927690       1.0000       21.001       21.153    
  2245.966465       1.0000       21.001       21.153    
  2246.044015       1.0000       21.001       21.154    
  2246.137536       1.0000       21.001       21.154    
  2246.137536       1.0000       21.001       21.154    
  2248.537536       1.0000       21.000       21.157    
  2248.598405       1.0000       21.000       21.157    
  2248.720144       1.0000       21.000       21.157    
  2248.963622       1.0000       21.000       21.157    
  2248.963622       1.0000       21.000       21.157    
  2250.883622       1.0000       21.000       21.156    
  2252.383622       1.0000       21.000       21.155    
  2253.883622       1.0000       21.000       21.153    
  2255.383622       1.0000       21.000       21.151    
  2255.978874       1.0000       21.000       21.149    
  2255.978874       1.0000       21.000       21.149    
  2258.378874       1.0000       21.000       21.144    
  2259.878874       1.0000       21.000       21.141    
  2261.378874       1.0000       21.000       21.137    
  2262.878874       1.0000       21.000       21.135    
  2264.378874       1.0000       21.000       21.135    
  2265.878874       1.0000       21.000       21.134    
  2267.378874       1.0000       21.000       21.137    
  2268.878874       1.0000       21.001       21.142    
  2270.378874       1.0000       21.000       21.141    
  2271.878874       1.0000       21.000       21.145    
  2273.378874       1.0000       21.000       21.145    
  2274.878874       1.0000       21.000       21.142    
  2276.378874       1.0000       21.000       21.142    
  2277.878874       1.0000       21.000       21.140    
  2279.378874       1.0000       21.000       21.139    
  2279.973718       1.0000       21.000       21.138    
  2279.973718       1.0000       21.000       21.138    
  2282.373718       1.0000       21.000       21.134    
  2283.873718       1.0000       21.000       21.132    
  2285.373718       1.0000       21.000       21.129    
  2286.873718       1.0000       21.000       21.128    
  2288.373718       1.0000       21.000       21.128    
  2289.873718       1.0000       21.000       21.129    
  2291.373718       1.0000       21.001       21.137    
  2291.461305       1.0000       21.001       21.138    
  2291.636478       1.0000       21.001       21.139    
  2291.986826       1.0000       21.001       21.141    
  2292.090676       1.0000       21.001       21.142    
  2292.090676       1.0000       21.001       21.142    
  2294.490676       1.0000       21.000       21.149    
  2295.990676       1.0000       21.000       21.154    
  2295.990676       1.0000       21.000       21.154    
  2297.910676       1.0000       20.999       21.152    
  2299.410676       1.0000       21.000       21.152    
  2300.910676       1.0000       21.000       21.152    
  2302.326121       1.0000       21.000       21.150    
  2302.326121       1.0000       21.000       21.150    
  2302.588508       1.0000       21.000       21.150    
  2302.850895       1.0000       21.000       21.150    
  2303.375669       1.0000       21.000       21.149    
  2303.968583       1.0000       21.000       21.147    
  2303.968583       1.0000       21.000       21.147    
  2304.808222       1.0000       21.000       21.145    
  2305.647860       1.0000       21.000       21.143    
  2307.147860       1.0000       21.000       21.138    
  2308.647860       1.0000       21.000       21.134    
  2308.714907       1.0000       21.000       21.134    
  2308.849000       1.0000       21.000       21.133    
  2309.117186       1.0000       21.000       21.132    
  2309.117186       1.0000       21.000       21.132    
  2310.460607       1.0000       21.000       21.129    
  2311.804029       1.0000       21.000       21.126    
  2313.304029       1.0000       21.000       21.125    
  2314.804029       1.0000       21.000       21.126    
  2316.304029       1.0000       21.001       21.132    
  2317.804029       1.0000       21.000       21.132    
  2319.304029       1.0000       21.001       21.138    
  2320.804029       1.0000       21.001       21.146    
  2322.304029       1.0000       20.999       21.138    
  2323.804029       1.0000       21.000       21.138    
  2325.304029       1.0000       21.000       21.137    
  2326.804029       1.0000       21.000       21.135    
  2327.963164       1.0000       21.000       21.133    
  2327.963164       1.0000       21.000       21.133    
  2330.112639       1.0000       21.000       21.128    
  2331.612639       1.0000       21.000       21.124    
  2333.112639       1.0000       21.000       21.120    
  2334.612639       1.0000       21.000       21.118    
  2336.112639       1.0000       21.000       21.116    
  2337.612639       1.0000       21.000       21.116    
  2339.112639       1.0000       21.000       21.117    
  2340.612639       1.0000       21.000       21.120    
  2342.112639       1.0000       21.000       21.122    
  2343.612639       1.0000       21.000       21.122    
  2345.112639       1.0000       21.000       21.126    
  2346.612639       1.0000       21.000       21.125    
  2348.112639       1.0000       21.000       21.125    
  2349.612639       1.0000       21.000       21.124    
  2351.112639       1.0000       21.000       21.122    
  2351.958753       1.0000       21.000       21.121    
  2351.958753       1.0000       21.000       21.121    
  2354.358753       1.0000       21.000       21.116    
  2355.858753       1.0000       21.000       21.113    
  2357.358753       1.0000       21.000       21.109    
  2358.858753       1.0000       21.000       21.107    
  2360.358753       1.0000       21.000       21.107    
  2361.858753       1.0000       21.000       21.110    
  2363.358753       1.0000       21.001       21.120    
  2364.858753       1.0000       21.001       21.132    
  2366.358753       1.0000       21.001       21.141    
  2367.858753       1.0000       21.000       21.145    
  2369.358753       1.0000       21.000       21.145    
  2370.858753       1.0000       20.999       21.142    
  2372.358753       1.0000       21.000       21.143    
  2373.858753       1.0000       21.000       21.142    
  2375.358753       1.0000       21.000       21.139    
  2375.953689       1.0000       21.000       21.138    
  2375.953689       1.0000       21.000       21.138    
  2378.353689       1.0000       21.000       21.132    
  2379.853689       1.0000       21.000       21.127    
  2381.353689       1.0000       21.000       21.124    
  2382.853689       1.0000       21.000       21.120    
  2383.537569       1.0000       21.000       21.119    
  2383.537569       1.0000       21.000       21.119    
  2385.937569       1.0000       21.000       21.116    
  2386.007628       1.0000       21.000       21.116    
  2386.147747       1.0000       21.000       21.116    
  2386.323966       1.0000       21.000       21.116    
  2386.323966       1.0000       21.000       21.116    
  2388.243966       1.0000       21.001       21.118    
  2389.743966       1.0000       21.000       21.118    
  2390.710351       1.0000       21.001       21.123    
  2390.710351       1.0000       21.001       21.123    
  2391.840363       1.0000       21.000       21.123    
  2391.892351       1.0000       21.000       21.123    
  2391.996326       1.0000       21.000       21.123    
  2392.204277       1.0000       21.000       21.123    
  2392.204277       1.0000       21.000       21.123    
  2393.108287       1.0000       20.999       21.122    
  2394.012296       1.0000       21.000       21.123    
  2394.711118       1.0000       21.000       21.123    
  2394.711118       1.0000       21.000       21.123    
  2396.157533       1.0000       21.000       21.124    
  2397.603948       1.0000       21.000       21.123    
  2399.103948       1.0000       21.000       21.122    
  2399.949023       1.0000       21.000       21.121    
  2399.949023       1.0000       21.000       21.121    
  2402.263287       1.0000       21.000       21.118    
  2403.763287       1.0000       21.000       21.116    
  2405.263287       1.0000       21.000       21.114    
  2406.763287       1.0000       21.000       21.113    
  2407.353191       1.0000       21.000       21.113    
  2407.397635       1.0000       21.000       21.113    
  2407.397635       1.0000       21.000       21.113    
  2409.797635       1.0000       21.000       21.115    
  2411.297635       1.0000       21.001       21.122    
  2412.797635       1.0000       21.001       21.134    
  2414.297635       1.0000       21.001       21.145    
  2415.797635       1.0000       21.001       21.152    
  2417.297635       1.0000       21.000       21.152    
  2418.797635       1.0000       20.999       21.147    
  2420.297635       1.0000       21.000       21.148    
  2421.797635       1.0000       21.000       21.147    
  2423.297635       1.0000       21.000       21.144    
  2423.944292       1.0000       21.000       21.142    
  2423.944292       1.0000       21.000       21.142    
  2426.344292       1.0000       21.000       21.135    
  2427.844292       1.0000       21.000       21.130    
  2429.344292       1.0000       21.000       21.124    
  2430.844292       1.0000       21.000       21.121    
  2432.344292       1.0000       21.000       21.120    
  2433.844292       1.0000       21.000       21.121    
  2435.344292       1.0000       21.001       21.130    
  2435.386044       1.0000       21.001       21.131    
  2435.469549       1.0000       21.001       21.132    
  2435.485892       1.0000       21.001       21.132    
  2435.518578       1.0000       21.002       21.132    
  2435.518578       1.0000       21.002       21.132    
  2437.918578       1.0000       21.001       21.149    
  2437.937745       1.0000       21.001       21.149    
  2437.937745       1.0000       21.001       21.149    
  2439.857745       1.0000       21.001       21.157    
  2441.357745       1.0000       21.000       21.160    
  2442.857745       1.0000       20.999       21.155    
  2444.357745       1.0000       21.000       21.156    
  2445.857745       1.0000       21.000       21.154    
  2447.357745       1.0000       21.000       21.151    
  2447.931157       1.0000       21.000       21.150    
  2447.931157       1.0000       21.000       21.150    
  2450.331157       1.0000       21.000       21.143    
  2451.831157       1.0000       21.000       21.138    
  2453.331157       1.0000       21.000       21.133    
  2454.831157       1.0000       21.000       21.130    
  2456.331157       1.0000       21.000       21.128    
  2457.831157       1.0000       21.000       21.128    
  2459.331157       1.0000       21.000       21.129    
  2460.831157       1.0000       21.000       21.131    
  2462.331157       1.0000       21.000       21.134    
  2463.831157       1.0000       21.000       21.137    
  2465.331157       1.0000       21.000       21.138    
  2466.831157       1.0000       21.000       21.138    
  2468.331157       1.0000       21.000       21.139    
  2469.831157       1.0000       21.000       21.138    
  2470.131157       1.0000       21.000       21.138    
  2470.731157       1.0000       21.000       21.138    
  2471.931157       1.0000       21.000       21.137    
  2471.931157       1.0000       21.000       21.137    
  2474.331157       1.0000       21.000       21.135    
  2475.831157       1.0000       21.000       21.134    
  2477.331157       1.0000       21.000       21.133    
  2478.831157       1.0000       21.000       21.133    
  2479.252976       1.0000       21.000       21.134    
  2479.321846       1.0000       21.000       21.134    
  2479.459586       1.0000       21.000       21.134    
  2479.459586       1.0000       21.000       21.134    
  2481.859586       1.0000       21.000       21.140    
  2483.359586       1.0000       21.001       21.150    
  2484.859586       1.0000       21.002       21.164    
  2486.359586       1.0000       21.001       21.177    
  2487.859586       1.0000       21.001       21.185    
  2489.359586       1.0000       20.999       21.183    
  2489.500697       1.0000       20.999       21.182    
  2489.782918       1.0000       20.999       21.181    
  2489.782918       1.0000       20.999       21.181    
  2491.616942       1.0000       21.000       21.183    
  2491.660638       1.0000       21.000       21.183    
  2491.748030       1.0000       21.000       21.183    
  2491.922815       1.0000       21.000       21.184    
  2491.922815       1.0000       21.000       21.184    
  2493.390034       1.0000       21.000       21.184    
  2494.857253       1.0000       21.000       21.182    
  2495.930190       1.0000       21.000       21.179    
  2495.930190       1.0000       21.000       21.179    
  2498.277740       1.0000       21.000       21.173    
  2499.777740       1.0000       21.000       21.168    
  2501.277740       1.0000       21.000       21.164    
  2502.777740       1.0000       21.000       21.160    
  2504.277740       1.0000       21.000       21.157    
  2504.359196       1.0000       21.000       21.157    
  2504.522109       1.0000       21.000       21.157    
  2504.847935       1.0000       21.000       21.156    
  2504.847935       1.0000       21.000       21.156    
  2507.247935       1.0000       21.000       21.158    
  2508.747935       1.0000       21.001       21.167    
  2510.247935       1.0000       21.000       21.170    
  2511.747935       1.0000       21.000       21.170    
  2513.247935       1.0000       21.000       21.171    
  2513.247935       1.0000       21.000       21.171    
  2515.647935       1.0000       21.000       21.172    
  2516.833814       1.0000       21.000       21.172    
  2516.833814       1.0000       21.000       21.172    
  2518.753814       1.0000       21.000       21.170    
  2519.925642       1.0000       21.000       21.168    
  2519.925642       1.0000       21.000       21.168    
  2521.461642       1.0000       21.000       21.165    
  2522.961642       1.0000       21.000       21.162    
  2524.461642       1.0000       21.000       21.158    
  2525.961642       1.0000       21.000       21.155    
  2527.461642       1.0000       21.000       21.153    
  2527.566761       1.0000       21.000       21.152    
  2527.776999       1.0000       21.000       21.152    
  2528.197475       1.0000       21.000       21.152    
  2528.197475       1.0000       21.000       21.152    
  2530.597475       1.0000       21.000       21.152    
  2532.097475       1.0000       21.000       21.155    
  2533.597475       1.0000       21.000       21.159    
  2535.097475       1.0000       21.001       21.165    
  2536.597475       1.0000       21.001       21.171    
  2536.669139       1.0000       21.001       21.171    
  2536.812467       1.0000       21.001       21.172    
  2537.099123       1.0000       21.000       21.172    
  2537.672435       1.0000       21.000       21.171    
  2537.682306       1.0000       21.000       21.171    
  2537.702047       1.0000       21.000       21.171    
  2537.702047       1.0000       21.000       21.171    
  2539.122883       1.0000       21.000       21.169    
  2539.193342       1.0000       21.000       21.169    
  2539.334259       1.0000       21.000       21.169    
  2539.352317       1.0000       21.000       21.170    
  2539.388433       1.0000       21.000       21.170    
  2539.460664       1.0000       21.000       21.170    
  2539.506219       1.0000       21.000       21.170    
  2539.506219       1.0000       21.000       21.170    
  2540.642888       1.0000       21.000       21.171    
  2541.779556       1.0000       21.000       21.170    
  2543.279556       1.0000       21.000       21.168    
  2543.921940       1.0000       21.000       21.166    
  2543.921940       1.0000       21.000       21.166    
  2545.740610       1.0000       21.000       21.161    
  2546.865154       1.0000       21.000       21.157    
  2546.865154       1.0000       21.000       21.157    
  2548.320089       1.0000       20.999       21.152    
  2549.775025       1.0000       21.000       21.146    
  2550.153896       1.0000       21.000       21.145    
  2550.341809       1.0000       21.000       21.144    
  2550.341809       1.0000       21.000       21.144    
  2552.199424       1.0000       21.000       21.142    
  2552.315257       1.0000       21.000       21.141    
  2552.546923       1.0000       21.000       21.141    
  2552.563940       1.0000       21.000       21.141    
  2552.597975       1.0000       21.000       21.141    
  2552.666043       1.0000       21.000       21.141    
  2552.666043       1.0000       21.000       21.141    
  2554.152135       1.0000       21.000       21.143    
  2555.638227       1.0000       21.001       21.155    
  2557.138227       1.0000       21.002       21.170    
  2558.638227       1.0000       21.001       21.181    
  2560.138227       1.0000       21.001       21.189    
  2561.638227       1.0000       20.999       21.185    
  2561.776379       1.0000       20.999       21.185    
  2562.052685       1.0000       20.999       21.184    
  2562.163207       1.0000       20.999       21.184    
  2562.349726       1.0000       20.999       21.184    
  2562.349726       1.0000       20.999       21.184    
  2563.369562       1.0000       21.000       21.185    
  2563.417070       1.0000       21.000       21.185    
  2563.512087       1.0000       21.000       21.185    
  2563.633021       1.0000       21.000       21.186    
  2563.633021       1.0000       21.000       21.186    
  2564.448889       1.0000       21.000       21.187    
  2565.264758       1.0000       21.000       21.188    
  2566.764758       1.0000       21.000       21.185    
  2567.917279       1.0000       21.000       21.182    
  2567.917279       1.0000       21.000       21.182    
  2569.222668       1.0000       20.999       21.178    
  2570.528058       1.0000       20.999       21.172    
  2572.028058       1.0000       20.999       21.164    
  2573.528058       1.0000       20.999       21.157    
  2573.947155       1.0000       21.000       21.155    
  2574.131344       1.0000       21.000       21.155    
  2574.131344       1.0000       21.000       21.155    
  2576.219968       1.0000       21.000       21.149    
  2576.337363       1.0000       21.000       21.149    
  2576.572154       1.0000       21.000       21.149    
  2576.595392       1.0000       21.000       21.149    
  2576.641868       1.0000       21.000       21.149    
  2576.725630       1.0000       21.000       21.149    
  2576.725630       1.0000       21.000       21.149    
  2578.396529       1.0000       21.000       21.151    
  2579.896529       1.0000       21.001       21.164    
  2581.396529       1.0000       21.002       21.177    
  2582.896529       1.0000       21.001       21.187    
  2584.396529       1.0000       21.001       21.195    
  2584.696529       1.0000       21.000       21.195    
  2585.296529       1.0000       20.999       21.194    
  2586.496529       1.0000       20.999       21.190    
  2586.618494       1.0000       20.999       21.190    
  2586.778126       1.0000       20.999       21.191    
  2586.778126       1.0000       20.999       21.191    
  2587.258126       1.0000       21.000       21.192    
  2587.738126       1.0000       21.000       21.193    
  2588.288256       1.0000       21.000       21.193    
  2588.288256       1.0000       21.000       21.193    
  2589.056256       1.0000       21.000       21.194    
  2589.824256       1.0000       21.000       21.194    
  2591.324256       1.0000       21.000       21.190    
  2591.905084       1.0000       21.000       21.189    
  2591.905084       1.0000       21.000       21.189    
  2593.133884       1.0000       21.000       21.184    
  2594.362684       1.0000       20.999       21.179    
  2595.652265       1.0000       20.999       21.173    
  2595.652265       1.0000       20.999       21.173    
  2596.756766       1.0000       20.999       21.167    
  2596.810032       1.0000       20.999       21.167    
  2596.916564       1.0000       20.999       21.166    
  2597.051842       1.0000       20.999       21.166    
  2597.051842       1.0000       20.999       21.166    
  2597.935443       1.0000       21.000       21.161    
  2598.819044       1.0000       21.000       21.158    
  2600.319044       1.0000       21.000       21.155    
  2600.328579       1.0000       21.000       21.155    
  2600.347649       1.0000       21.000       21.155    
  2600.385788       1.0000       21.000       21.155    
  2600.385788       1.0000       21.000       21.155    
  2601.799551       1.0000       21.000       21.155    
  2603.213313       1.0000       21.001       21.161    
  2604.713313       1.0000       21.001       21.174    
  2606.213313       1.0000       21.001       21.184    
  2607.713313       1.0000       21.001       21.192    
  2607.818375       1.0000       21.000       21.192    
  2608.028499       1.0000       21.000       21.192    
  2608.448748       1.0000       21.000       21.193    
  2608.497901       1.0000       21.000       21.193    
  2608.596208       1.0000       21.000       21.193    
  2608.792823       1.0000       21.000       21.193    
  2609.086117       1.0000       20.999       21.193    
  2609.086117       1.0000       20.999       21.193    
  2611.348137       1.0000       21.000       21.190    
  2611.455181       1.0000       21.000       21.190    
  2611.669269       1.0000       21.000       21.190    
  2611.683784       1.0000       21.000       21.190    
  2611.712814       1.0000       21.000       21.190    
  2611.770873       1.0000       21.000       21.191    
  2611.829508       1.0000       21.000       21.191    
  2611.829508       1.0000       21.000       21.191    
  2613.639124       1.0000       21.000       21.190    
  2615.139124       1.0000       21.000       21.187    
  2615.910194       1.0000       21.000       21.185    
  2615.910194       1.0000       21.000       21.185    
  2616.733611       1.0000       21.000       21.183    
  2616.791316       1.0000       21.000       21.183    
  2616.864369       1.0000       21.000       21.182    
  2616.864369       1.0000       21.000       21.182    
  2616.996116       1.0000       21.000       21.182    
  2617.127863       1.0000       21.000       21.181    
  2617.391357       1.0000       21.000       21.181    
  2617.918344       1.0000       21.000       21.179    
  2618.972319       1.0000       20.999       21.174    
  2620.472319       1.0000       20.999       21.167    
  2621.285764       1.0000       20.999       21.163    
  2621.567857       1.0000       21.000       21.162    
  2621.567857       1.0000       21.000       21.162    
  2623.254216       1.0000       21.000       21.156    
  2623.400696       1.0000       21.000       21.156    
  2623.693654       1.0000       21.000       21.155    
  2623.735910       1.0000       21.000       21.155    
  2623.820424       1.0000       21.000       21.155    
  2623.833568       1.0000       21.000       21.155    
  2623.859858       1.0000       21.000       21.155    
  2623.899290       1.0000       21.000       21.155    
  2623.899290       1.0000       21.000       21.155    
  2625.248378       1.0000       21.000       21.155    
  2626.597465       1.0000       21.000       21.159    
  2628.097465       1.0000       21.001       21.168    
  2629.597465       1.0000       21.001       21.177    
  2631.097465       1.0000       21.001       21.186    
  2632.597465       1.0000       21.000       21.192    
  2634.097465       1.0000       21.000       21.193    
  2635.597465       1.0000       21.000       21.196    
  2637.097465       1.0000       21.000       21.197    
  2638.514268       1.0000       21.000       21.196    
  2638.514268       1.0000       21.000       21.196    
  2639.626862       1.0000       21.000       21.195    
  2639.897607       1.0000       21.000       21.195    
  2639.897607       1.0000       21.000       21.195    
  2640.787682       1.0000       21.000       21.193    
  2640.801307       1.0000       21.000       21.193    
  2640.828557       1.0000       21.000       21.193    
  2640.828557       1.0000       21.000       21.193    
  2641.540617       1.0000       21.000       21.191    
  2642.252677       1.0000       21.000       21.189    
  2643.676798       1.0000       21.000       21.185    
  2645.176798       1.0000       21.000       21.180    
  2645.298064       1.0000       21.000       21.180    
  2645.298064       1.0000       21.000       21.180    
  2647.576657       1.0000       21.000       21.177    
  2649.076657       1.0000       21.000       21.179    
  2650.453094       1.0000       21.001       21.183    
  2650.453094       1.0000       21.001       21.183    
  2650.462047       1.0000       21.001       21.183    
  2650.471000       1.0000       21.001       21.183    
  2650.471000       1.0000       21.001       21.183    
  2650.478163       1.0000       21.001       21.184    
  2650.478855       1.0000       21.001       21.184    
  2650.480238       1.0000       21.001       21.184    
  2650.480423       1.0000       21.001       21.184    
  2650.480791       1.0000       21.001       21.184    
  2650.481299       1.0000       21.001       21.184    
  2650.481299       1.0000       21.001       21.184    
  2650.487029       1.0000       21.001       21.184    
  2650.492759       1.0000       21.002       21.184    
  2650.504219       1.0000       21.002       21.184    
  2650.527139       1.0000       21.002       21.184    
  2650.572978       1.0000       21.002       21.184    
  2650.664657       1.0000       21.002       21.184    
  2650.848015       1.0000       21.001       21.185    
  2651.214731       1.0000       21.001       21.187    
  2651.948164       1.0000       21.002       21.194    
  2653.415028       1.0000       21.025       21.230    
  2654.915028       1.0000       21.049       21.262    
  2656.415028       1.0000       21.051       21.266    
  2657.915028       1.0000       21.050       21.269    
  2658.023241       1.0000       21.050       21.269    
  2658.239667       1.0000       21.049       21.268    
  2658.672520       1.0000       21.047       21.268    
  2658.888946       1.0000       21.047       21.268    
  2659.105373       1.0000       21.047       21.269    
  2659.105373       1.0000       21.047       21.269    
  2659.105523       1.0000       21.047       21.269    
  2659.105673       1.0000       21.047       21.269    
  2659.105853       1.0000       21.047       21.269    
  2659.105853       1.0000       21.047       21.269    
  2659.106094       1.0000       21.047       21.269    
  2659.106334       1.0000       21.047       21.269    
  2659.106815       1.0000       21.047       21.269    
  2659.107776       1.0000       21.047       21.269    
  2659.109698       1.0000       21.047       21.269    
  2659.113544       1.0000       21.046       21.269    
  2659.121234       1.0000       21.046       21.269    
  2659.136616       1.0000       21.046       21.268    
  2659.167378       1.0000       21.045       21.268    
  2659.228903       1.0000       21.045       21.268    
  2659.351952       1.0000       21.045       21.269    
  2659.598051       1.0000       21.046       21.270    
  2660.090249       1.0000       21.049       21.274    
  2661.074645       1.0000       21.052       21.278    
  2662.574645       1.0000       21.053       21.278    
  2663.901517       1.0000       21.048       21.272    
  2663.901517       1.0000       21.048       21.272    
  2665.476551       1.0000       21.037       21.257    
  2666.976551       1.0000       21.024       21.240    
  2668.476551       1.0000       21.009       21.221    
  2669.230118       1.0000       21.001       21.211    
  2669.411700       1.0000       21.000       21.209    
  2669.466362       1.0000       20.999       21.208    
  2669.466362       1.0000       20.999       21.208    
  2671.866362       1.0000       21.000       21.203    
  2673.366362       1.0000       21.000       21.201    
  2674.866362       1.0000       21.000       21.201    
  2676.366362       1.0000       21.000       21.203    
  2677.866362       1.0000       21.000       21.206    
  2679.366362       1.0000       21.018       21.227    
  2680.866362       1.0000       21.013       21.223    
  2682.366362       1.0000       21.000       21.209    
  2683.866362       1.0000       21.000       21.209    
  2685.366362       1.0000       21.000       21.208    
  2686.866362       1.0000       21.000       21.206    
  2687.898594       1.0000       21.000       21.204    
  2687.898594       1.0000       21.000       21.204    
  2690.298594       1.0000       21.000       21.199    
  2690.644061       1.0000       21.000       21.199    
  2691.334993       1.0000       21.000       21.197    
  2691.359259       1.0000       21.000       21.197    
  2691.407790       1.0000       21.000       21.197    
  2691.407790       1.0000       21.000       21.197    
  2693.327790       1.0000       21.000       21.192    
  2694.827790       1.0000       21.000       21.189    
  2696.327790       1.0000       21.000       21.187    
  2697.827790       1.0000       21.000       21.185    
